1463,1508,7089
165,2531,1177288
267,2851,675612
413,42749,402005
732,47921,128015
184,69441,1072854
797,71727,106615
47,78115,3378251
36,79383,4626990
1321,87146,15719
1375,99118,12055
1069,105514,45622
1207,113569,26853
521,117337,270986
1771,162884,130
1677,172338,1196
1456,181252,7275
1507,182548,5451
885,214147,81808
192,222355,1041857
1010,225290,57228
296,239645,588775
856,241929,88805
160,281365,1215687
1042,285984,51110
454,321940,338546
587,322413,204445
74,329666,2380574
661,330836,158553
1309,339159,16608
484,359095,305480
1613,365034,2301
542,372053,248550
343,373141,497782
209,375644,936013
82,389031,2172616
377,391015,441711
1470,401480,6791
931,431849,72494
1202,436751,27172
70,440236,2461071
995,443543,59582
1432,446407,8494
1107,455314,39071
527,471928,265988
1102,475539,39889
529,477722,263551
391,481127,423715
827,487690,94605
443,494288,352427
211,521059,930979
39,531505,4229692
475,533324,315359
308,554916,557417
1183,576227,29076
558,576350,230372
1025,603377,53648
670,606771,154376
536,618052,255975
1279,625501,19501
1558,639435,3998
438,681429,357385
789,687472,108896
1717,707989,599
747,731467,122732
1230,734145,24358
1371,739140,12421
589,745517,203155
697,801208,143622
1029,808910,52911
351,814724,482636
1607,819638,2437
816,843623,98875
996,846256,59486
1046,860712,50377
1671,872102,1303
911,875767,76059
1072,897558,45125
687,937429,147666
1021,967069,53887
1650,974230,1684
1115,1021572,37807
1413,1049662,9430
1522,1074471,5062
370,1084222,455093
499,1136057,289549
823,1143322,95870
341,1163364,502195
1343,1194782,14522
46,1218856,3621737
1722,1228558,536
329,1231948,522134
920,1248354,74207
898,1253176,78254
672,1254038,153236
921,1257717,74200
1696,1277975,882
628,1293347,180664
531,1294943,262185
1128,1315389,36123
1339,1327631,14755
910,1349815,76168
1382,1352700,11588
1649,1355462,1727
711,1364541,137241
26,1369934,5773551
1200,1372733,27259
859,1380557,88229
1735,1406890,373
1775,1412717,110
603,1413055,194305
1721,1470574,542
122,1474120,1516397
554,1477021,235615
191,1478219,1042033
1213,1481313,26557
598,1496848,197672
726,1499711,130658
1178,1499862,29790
1595,1501202,2771
891,1502568,80213
1278,1518132,19616
427,1522055,373110
1000,1538953,59066
833,1540375,93747
864,1540783,87589
691,1585618,145003
1357,1592793,13527
426,1596179,374089
275,1618709,631179
831,1629486,93834
429,1629992,369006
1589,1635381,3000
790,1637902,108296
1551,1643892,4099
311,1657009,552533
440,1679948,356126
1450,1695817,7514
1245,1721561,22948
548,1724056,241228
1032,1730767,52769
1224,1784670,25013
1652,1790726,1610
1571,1791934,3516
73,1805292,2385929
1497,1818513,5854
1179,1821171,29588
754,1831294,118998
992,1848688,60003
616,1854222,187191
1374,1886612,12312
280,1897128,620282
762,1916056,115865
1428,1920830,8734
1342,1922760,14583
1142,1927746,34517
419,1962125,383153
1126,1998535,36380
1182,2010204,29135
649,2058770,165752
1351,2074204,14050
1041,2083151,51271
319,2098199,535538
611,2103983,190777
962,2118366,67075
251,2135809,731994
