34,1674,340426
876,2851,22781
1454,9924,4618
1868,14314,1416
1146,58031,10803
874,60448,22975
781,67540,29640
1103,82220,12411
1366,87870,5918
1218,99118,8809
2479,99535,150
2194,113569,489
2045,114718,805
890,117337,21763
187,134698,155161
1736,162884,2165
2200,184850,480
1960,217335,1030
1751,223966,2074
16,230211,436603
1176,233122,9761
556,244587,53953
13,250302,459169
762,278273,30779
492,278946,62403
565,281365,52995
892,283735,21448
2219,284305,445
171,285984,166027
1898,305017,1290
1567,306976,3288
1092,321940,13011
862,329666,23871
285,330836,118489
2760,351946,4
2427,360528,198
82,407402,239919
772,425772,30073
1361,431402,5995
189,434730,154987
2735,455314,9
591,471928,49351
1997,475208,924
965,479593,17221
1204,481127,8983
2309,487690,308
2580,494288,85
1827,507531,1634
1209,509100,8927
382,521059,84610
2657,531505,36
1831,560114,1625
888,576350,21928
839,603377,25307
869,632152,23342
2314,644784,305
1805,649335,1742
622,677733,44543
490,678429,62424
1446,681429,4706
901,687472,20527
709,707989,34925
551,715409,54670
2380,718135,235
1043,720432,14378
2419,739140,205
1518,741039,3801
947,745517,17854
1178,754579,9590
2767,767476,3
2313,783818,306
634,787499,43082
2616,793190,56
2543,801208,98
259,801236,129582
1515,808910,3824
242,829805,133529
2606,843623,60
27,844828,367890
1185,846256,9430
2769,847794,1
1426,860712,4932
987,875767,16432
1703,876445,2340
1430,882635,4861
2732,890208,9
2622,919212,51
467,921611,67777
880,921727,22652
1058,928814,13908
283,930076,119111
29,932546,364303
1276,937429,7406
689,946119,37167
2159,953333,545
1545,976772,3525
1542,976826,3535
818,984642,27128
544,985327,55450
5,989168,616509
1717,1002313,2257
1984,1012703,950
1871,1039276,1400
1625,1087192,2925
686,1111807,37555
2421,1118419,202
995,1121324,15955
2404,1122447,217
2482,1127691,142
1652,1132052,2653
2405,1136057,216
2002,1143322,923
383,1148209,84411
1663,1152407,2581
2724,1171347,10
723,1193860,33811
1551,1194782,3440
2493,1197704,134
718,1210050,34677
2660,1218856,34
1359,1237443,6057
1113,1248354,12088
1688,1252153,2442
793,1253176,28666
1115,1253460,12002
2371,1254038,249
2347,1268219,269
2480,1277975,147
1475,1278225,4280
1017,1281265,15272
1801,1293347,1760
801,1301489,28369
1153,1312627,10469
116,1340067,205692
1206,1342751,8975
409,1349815,77690
160,1352700,171396
2686,1355462,24
1878,1368669,1378
237,1372733,134933
1012,1391043,15394
727,1402925,33250
541,1413055,56014
814,1433271,27471
2706,1449080,16
1219,1474592,8796
99,1481313,218489
1199,1492500,9101
415,1501202,76792
823,1506532,26887
813,1513889,27500
2750,1517191,4
1516,1524197,3806
55,1528181,297625
1394,1540375,5416
1873,1574557,1395
1950,1582489,1091
2036,1585618,838
2018,1600946,885
2603,1611882,62
216,1617886,141101
2274,1629992,370
2411,1635381,211
1877,1638639,1382
1329,1639551,6569
2676,1643892,28
108,1657009,212701
2317,1667189,300
2738,1693305,8
356,1698438,92453
75,1703327,253845
321,1706204,101651
1888,1730767,1341
2025,1753709,867
1905,1771427,1250
1565,1774549,3293
1188,1787763,9370
342,1789914,95241
114,1818317,207307
501,1823195,61122
1021,1825434,15155
2131,1827355,599
168,1857633,167157
2506,1870462,126
1108,1886612,12234
473,1889796,66766
1506,1897128,3922
365,1897555,89975
1432,1909573,4846
1656,1911214,2623
2629,1916056,48
1130,1919009,11318
2474,1920830,154
877,1922760,22762
782,1933905,29534
366,1943174,89643
110,1960243,211179
1909,1962125,1241
959,1962226,17303
2675,1962883,28
724,1971446,33771
653,1988640,40171
2171,1998535,513
1037,2013236,14523
2306,2058770,317
311,2097499,105369
350,2098199,93307
2184,2102596,497
2710,2103983,15
452,2112120,70193
2286,2115578,356
1999,2124887,924
1718,2136580,2257
