1,919473031,2047441
2,6518098,1970750
3,919501106,1715079
4,919351310,1711018
5,919476182,1690075
6,250302,1522457
7,6463824,1512865
8,919626731,1272561
9,919453825,1212790
10,919141241,1117130
11,919106936,939798
12,919677588,827486
13,919676213,817182
14,919671702,621490
15,7713240,608302
16,919632698,606386
17,8030244,600108
18,919676476,595733
19,919673516,587897
20,919556949,576934
21,7729811,574682
22,5453280,571805
23,1703327,570082
24,8004090,535230
25,918635654,505416
26,919673649,498618
27,919588934,487766
28,919672587,480430
29,918883343,469159
30,1413055,464627
31,6714301,463947
32,6944735,452457
33,919672933,447038
34,1960243,421199
35,7090866,415585
36,919381653,407160
37,919112793,400541
38,919677720,395576
39,919655187,390329
40,919225797,388624
41,918658041,374491
42,919565561,374418
43,6943434,371632
44,7652376,370771
45,919666661,365578
46,985327,356833
47,919499537,354909
48,919430945,350706
49,919676868,340561
50,7553079,330766
51,919567222,325717
52,7270052,325498
53,919448953,324047
54,8216961,322086
55,919519870,321634
56,919500783,321569
57,919673874,320949
58,919664318,319224
59,5635912,318475
60,2279925,314843
61,7756287,314022
62,919167999,309131
63,7420245,306871
64,8141122,303637
65,7470466,301157
66,919676453,295705
67,829805,292292
68,919655765,286754
69,1127691,282753
70,919524151,280624
71,919671344,279290
72,919199920,278582
73,919506344,274836
74,918727106,271808
75,919438374,270180
76,919613742,269009
77,918768399,267818
78,919662774,265991
79,7141726,262660
80,919381931,261665
81,919643030,259193
82,919271570,258099
83,918668369,249288
84,7515203,248816
85,919454997,248178
86,919650249,245875
87,7935327,244611
88,2851,243761
89,919675879,242842
90,919515891,240334
91,1481313,240107
92,919035681,238663
93,7471725,237394
94,7161081,234941
95,918760289,232944
96,919678009,230495
97,919673651,229915
98,919668057,229426
99,6215720,228778
100,919479335,222273
101,919649890,221741
102,919516208,220930
103,6880461,218651
104,7630883,218451
105,919622278,216698
106,919591071,216091
107,1148209,215443
108,919675965,213055
109,919282327,211852
110,6369282,211101
111,919676451,209276
112,7123081,209222
113,919676086,208031
114,6792718,205804
115,6013902,204511
116,8179733,199016
117,1197704,198901
118,919419209,194319
119,919671899,191489
120,918742361,188869
121,919063167,186494
122,918995533,185075
123,7445223,184773
124,919663666,183277
125,8133871,183172
126,919500019,182924
127,919625456,182629
128,919670880,181968
129,919678515,179124
130,919672253,173923
131,918827105,172985
132,918832694,172180
133,919349805,171129
134,1474592,168411
135,5712664,167018
136,919621546,166109
137,919003103,164846
138,7670231,163460
139,2384837,163351
140,919655123,162229
141,919666867,161200
142,919465771,159507
143,919676414,158257
144,7818634,157805
145,919010030,157254
146,7052444,156664
147,745517,156199
148,860712,156110
149,919661900,155783
150,919669887,155331
151,919234229,152568
152,919219455,151973
153,5388988,149723
154,919659913,149525
155,919667459,148258
156,919600304,147604
157,919675991,146452
158,7925813,146027
159,1897555,145843
160,919676877,145689
161,919308506,144934
162,919674494,144694
163,919675869,144504
164,919673674,143460
165,918850381,141679
166,919668829,141666
167,919520733,141505
168,918679104,140791
169,8095624,139796
170,7098091,139380
171,919555073,139013
172,6979129,138101
173,919658213,137950
174,919475862,136964
175,5286867,136810
176,6214450,136403
177,919677851,135959
178,919263096,135722
179,919561270,135699
180,6002698,135458
181,919641656,134490
182,681429,132967
183,919679639,132491
184,919582775,132060
185,7745268,131873
186,6547209,131834
187,919637426,131403
188,919601494,131198
189,919673829,130797
190,919255708,129616
191,919412230,129423
192,919672018,128930
193,5917753,128305
194,6622295,127904
195,509100,127648
196,919573444,126798
197,919495065,126767
198,8122077,126214
199,919307382,126088
200,1301489,124758
201,919421097,124502
202,1629992,124165
203,5291491,123472
204,919544888,122471
205,2468357,121836
206,919675850,121710
207,919157780,121363
208,5276221,121344
209,6192372,121189
210,6969263,121086
211,7901525,120298
212,7074510,120140
213,918691034,119508
214,7161805,119088
215,919607690,118948
216,919508657,117673
217,919566760,117455
218,918853616,117154
219,919652893,115686
220,7299229,115434
221,7077724,114877
222,919678146,114495
223,919672777,114009
224,919665178,113874
225,919671487,113803
226,919673543,113572
227,919676407,112485
228,6123353,111388
229,919003753,111274
230,919677977,110304
231,919515697,110116
232,921611,109744
233,5405016,109585
234,919673928,109413
235,2058770,109280
236,918974055,109100
237,919577171,109090
238,919676945,108951
239,5335051,108516
240,919549162,108336
241,919593885,107943
242,230211,106937
243,801208,106916
244,5331568,106045
245,919680099,105945
246,6285740,105850
247,919463152,105191
248,919482725,104741
249,6864913,104426
250,919677302,103921
251,919666945,103643
252,919669994,102672
253,919641647,102227
254,7855000,102217
255,919582918,101680
256,919555140,101582
257,5695735,101397
258,919358913,101199
259,2316170,100984
260,919538761,100858
261,919592433,100587
262,919676116,100130
263,7794839,100008
264,919677887,99617
265,919673341,99525
266,919245274,99421
267,919634542,98975
268,919481658,98849
269,919465948,98716
270,919609067,98701
271,919676639,98679
272,919678110,98350
273,919247421,98293
274,919675901,98042
275,919675507,97968
276,919674639,97857
277,919675219,97659
278,8269713,97617
279,919679526,97337
280,919652936,97323
281,7526451,96607
282,1611882,96196
283,1825434,95924
284,919662864,95704
285,7889682,95487
286,919678239,95037
287,919480858,94974
288,919660855,94419
289,919675352,94033
290,919679136,93996
291,918997442,93772
292,919672257,93212
293,7565517,92997
294,919549672,92845
295,919657672,92767
296,2385377,92448
297,919677599,91965
298,918634053,91470
299,919438961,91004
300,919650882,90824
301,7422886,90570
302,919678410,90369
303,7197739,89940
304,8114138,89781
305,8112459,89389
306,5416901,88942
307,6299615,87470
308,919458561,86904
309,919657536,86819
310,918747421,86643
311,919546843,86596
312,919646879,86527
313,919585292,86527
314,919503726,86493
315,919675416,86239
316,918888095,86235
317,919391900,86167
318,919507252,85864
319,919342675,85830
320,919346680,85648
321,919679826,85483
322,919666804,85453
323,7701077,84952
324,919555795,84607
325,7361930,84483
326,6607121,84320
327,919303973,84296
328,1293347,84189
329,1592793,83626
330,1312627,83605
331,919545222,83550
332,1674,83326
333,919604517,82968
334,919659126,82788
335,919646503,82311
336,6056898,82031
337,919327217,81906
338,882635,81739
339,5394998,81661
340,919589893,81621
341,919671430,81514
342,919614425,81176
343,919676700,81132
344,919646596,81130
345,919528263,81090
346,919309365,80465
347,8114578,80448
348,7882068,80310
349,6237737,80281
350,8084002,80000
351,919608030,79313
352,919625730,78862
353,919664143,78475
354,919565349,78229
355,919677318,78110
356,919088358,77820
357,919433440,77556
358,7036812,77090
359,278946,77083
360,1528181,77070
361,890208,77024
362,7041608,76880
363,919541772,76389
364,919677558,76201
365,919670398,75698
366,919541054,75696
367,919679718,75618
368,919610311,75232
369,1231948,74624
370,6344325,74312
371,919613340,74287
372,7928213,74182
373,7946098,74044
374,7938454,73597
375,918725314,73225
376,919416900,72778
377,5508452,72751
378,6240341,72663
379,919619860,72615
380,919539061,72589
381,7345262,72583
382,919258446,71928
383,919637270,71661
384,919676591,71558
385,919677193,71540
386,919219572,71536
387,919656138,71190
388,919351274,71122
389,919581872,71077
390,113569,71017
391,6886876,70871
392,919678452,70730
393,919650368,70240
394,918858345,70208
395,919679342,69844
396,919606338,69531
397,919326917,69282
398,919678871,69268
399,919269696,69052
400,919312760,68767
401,919675710,68512
402,919673790,68409
403,919514563,68377
404,919447923,68271
405,919674021,68109
406,7660551,67557
407,919589047,67451
408,919248842,67308
409,5432494,67090
410,918796938,66936
411,919392682,66780
412,918826725,66742
413,7988164,66708
414,919349061,66662
415,919678469,66474
416,7455580,66258
417,919675394,66161
418,919677899,66122
419,919071304,65938
420,918943526,65848
421,5625167,65813
422,2083151,65704
423,919651424,65595
424,6639240,65585
425,919676100,65517
426,6064525,65471
427,919674805,65218
428,2090317,65055
429,455314,65005
430,7980345,64965
431,919664496,64918
432,7926106,64647
433,919395926,64591
434,919677734,64559
435,919673670,64460
436,919301299,64455
437,5337570,64380
438,919673518,64234
439,919651767,64184
440,919526994,64170
441,919291551,63920
442,919305423,63916
443,919166685,63723
444,1194782,63638
445,918748991,63618
446,919678192,63374
447,919677244,63184
448,919441122,63136
449,919617895,63008
450,919520714,62907
451,919549363,62906
452,918735770,62778
453,7488710,62472
454,8169307,62368
455,919355146,62231
456,919679185,62102
457,919087688,61988
458,919677416,61984
459,7988561,61861
460,919309124,61817
461,919064058,61792
462,5738024,61733
463,919643253,61731
464,7130396,61634
465,918750983,61492
466,5981987,61266
467,919670362,60758
468,919463873,60754
469,919390316,60556
470,919095909,60469
471,82220,60274
472,919179994,59793
473,7949322,59764
474,7526119,59619
475,919677792,59496
476,1501202,59448
477,919672779,59401
478,919660204,59347
479,919644420,59221
480,919501224,59022
481,919615180,58869
482,919675799,58584
483,5407186,58418
484,5621189,58314
485,7917957,58215
486,919230858,58204
487,919287587,58015
488,919547252,57935
489,919159342,57924
490,946119,57917
491,5378796,57842
492,919678176,57799
493,919679175,57760
494,6710204,57648
495,919672712,57560
496,919647005,57545
497,919491129,57543
498,919670288,57252
499,6249893,57171
500,919678754,57018
501,14585,56830
502,8161149,56752
503,7077416,56726
504,7284151,56714
505,919569186,56695
506,919677729,55966
507,5296579,55870
508,5551228,55856
509,8032736,55797
510,919680021,55673
511,7919252,55398
512,919669092,55286
513,919578744,55037
514,919672262,55009
515,5367443,54741
516,919667939,54670
517,919555573,54650
518,919628942,54514
519,919674219,54475
520,5357826,54193
521,6645459,53882
522,919673975,53558
523,919482897,53535
524,919677401,53519
525,1629486,53440
526,919463144,53192
527,8142957,53012
528,919677139,52920
529,7987467,52885
530,7955706,52774
531,7522252,52746
532,5461706,52666
533,919554358,52567
534,919674965,52441
535,919493400,52264
536,919586410,52067
537,919417093,51866
538,919507775,51845
539,919485766,51616
540,8130761,51469
541,919426494,51406
542,919671434,51396
543,919673428,51281
544,919040201,51218
545,2460335,51012
546,7578076,50947
547,919672241,50767
548,919678863,50633
549,6845667,50582
550,919673583,50419
551,919670576,50414
552,919147265,50308
553,7971160,50298
554,919675851,50099
555,919212,49956
556,6880739,49945
557,919676906,49919
558,7993055,49768
559,919679104,49703
560,8140032,49684
561,919670489,49638
562,918907362,49629
563,919348475,49604
564,1585618,49518
565,2310646,49187
566,7087553,49168
567,919575131,49102
568,919660877,48878
569,919489360,48829
570,919491921,48789
571,7370821,48299
572,2323298,48277
573,919671137,48209
574,6707963,48169
575,919679344,48158
576,7204231,48157
577,919679194,48041
578,919309370,48023
579,6345427,47964
580,919634874,47607
581,919063641,47602
582,919416722,47432
583,919498257,47372
584,919677918,47307
585,919673609,47168
586,918740153,47164
587,919573639,46794
588,919672751,46747
589,919633488,46694
590,7973283,46633
591,919673779,46359
592,1193860,46265
593,919657131,46177
594,919639466,46153
595,919226027,45971
596,5581943,45966
597,919672916,45872
598,919542465,45819
599,8239224,45668
600,919494803,45643
601,5560931,45632
602,7456494,45631
603,919678574,45608
604,8225569,45459
605,919335578,45452
606,919316868,45441
607,919665448,45440
608,918739823,45355
609,919336127,45174
610,919233657,45144
611,8018043,45116
612,919557391,44788
613,7928191,44737
614,919469395,44708
615,919674708,44566
616,919668280,44557
617,6533067,44337
618,919467489,44272
619,919674922,44262
620,6345259,44204
621,919609981,44120
622,919469170,44118
623,919574670,44104
624,919680041,43823
625,919679139,43809
626,919658958,43755
627,919676345,43670
628,919605619,43490
629,919676492,43445
630,8152033,43220
631,919621744,43163
632,919623228,43119
633,919677579,43116
634,919678675,43045
635,919045081,42713
636,7726777,42523
637,919598555,42403
638,918881485,42333
639,919485619,42317
640,919234476,42286
641,7744489,42240
642,919604513,42221
643,919513953,42195
644,1971446,42165
645,919563321,42083
646,919381243,41845
647,919648643,41762
648,919330535,41741
649,2425222,41585
650,919678315,41567
651,919679381,41515
652,919588258,41482
653,919096337,41452
654,5335955,41415
655,919660159,41387
656,7798905,41383
657,919579900,41318
658,2350754,41315
659,919679554,41302
660,919678125,41281
661,919498310,41126
662,919361562,40974
663,919071826,40931
664,7748647,40672
665,919676915,40646
666,2278152,40630
667,919480767,40541
668,919362028,40453
669,7990422,40349
670,6002140,40290
671,919056617,40164
672,1466787,40161
673,7047555,40151
674,919615293,40098
675,2344147,40068
676,7902972,40059
677,919676578,39918
678,1787176,39885
679,919678278,39764
680,919667053,39667
681,919581410,39663
682,919601666,39618
683,919530492,39424
684,919675814,39342
685,919431408,39178
686,919670822,39100
687,1657009,39062
688,5273748,38883
689,919255687,38882
690,919676040,38863
691,1218856,38820
692,391015,38773
693,7171747,38689
694,919500383,38649
695,7846723,38583
696,7592481,38578
697,919518228,38459
698,7324242,38434
699,6906386,38433
700,7069218,38391
701,918681735,38193
702,919677381,38187
703,919589271,38120
704,919677180,37941
705,919677511,37908
706,919678264,37834
707,919504302,37727
708,919653985,37650
709,919248665,37559
710,919579161,37528
711,919679419,37502
712,919630481,37433
713,6892754,37394
714,919110311,37372
715,919569974,37355
716,919310741,37307
717,7173852,37277
718,918650702,37213
719,918922155,37201
720,2445468,37172
721,919557014,37081
722,919673011,37077
723,6691471,37050
724,919679439,37013
725,919223923,36961
726,1352700,36904
727,918926593,36852
728,919679148,36822
729,7937431,36669
730,919679851,36651
731,919678606,36571
732,919584884,36569
733,687472,36528
734,919548757,36457
735,918716841,36372
736,919559904,36315
737,919679054,36271
738,919674943,36012
739,918770852,35994
740,919508623,35986
741,5496868,35983
742,918965668,35880
743,7031256,35693
744,919556782,35651
745,919166711,35643
746,7006928,35524
747,919670747,35521
748,2212929,35512
749,2383083,35381
750,7105869,35366
751,6993201,35255
752,843623,35173
753,919592787,35159
754,1349815,35100
755,919572469,35082
756,919676723,35064
757,919667736,35036
758,7497049,35035
759,919673657,34912
760,919655643,34888
761,919192834,34873
762,918861014,34860
763,919677693,34830
764,921727,34745
765,919662649,34685
766,1252153,34644
767,6194113,34597
768,919678058,34593
769,919676768,34517
770,919501248,34418
771,5439463,34357
772,919417201,34249
773,8081876,34221
774,919504709,34206
775,919478766,34176
776,919452694,34120
777,919680136,34119
778,7958440,34097
779,919419243,34056
780,919676602,34040
781,919675107,33986
782,919677823,33905
783,919679469,33875
784,919565264,33850
785,6005314,33760
786,919637041,33759
787,919657271,33727
788,7261950,33704
789,919662149,33575
790,844828,33547
791,7108645,33513
792,5379479,33333
793,8129506,33319
794,919675528,33260
795,919615066,33247
796,919679741,33247
797,919622326,33224
798,1823195,33163
799,919558897,33134
800,919643015,33091
801,7016959,33013
802,919680478,32967
803,407402,32943
804,919594191,32899
805,6059712,32872
806,919563397,32817
807,919678212,32666
808,1897128,32608
809,919562352,32589
810,919484390,32556
811,5990777,32396
812,6985486,32371
813,7245181,32361
814,1176186,32361
815,2097499,32273
816,6116494,32172
817,919583516,32128
818,919673186,32106
819,1540375,32055
820,919676489,32046
821,919503826,31905
822,919679821,31850
